"","x"
"RNU4-24P",0.1986
"PPP2R5B",8.9307
"FMC1",3.2701
"MIR3681",0
"BSN-AS1",0
"AIMP1",13.4234
"CADM2-AS2",0
"RNA5-8SP7",0
"LRRC4C",0.6057
"LINC02129",0
"PFKFB1",0.2012
"ALG1L",1.0153
"MRPL33",18.9628
"RPL10P19",0.0574
"SNORD70B",0
"TRAM1L1",0.4367
"SLC2A3",2.5799
"HSPD1P3",0.0266
"GJC1",12.7115
"TPCN2",3.869
"LGALS8",5.1552
"NAV1",3.9922
"TCF3P1",0
"RPL12P40",0
"LINC02741",0.0135
"LINC01503",1.0306
"TM9SF3",39.7339
"SEPSECS-AS1",0.3866
"PADI2",0.353
"ARHGEF25",9.3439
"OR10W1",0.0188
"WDR36",4.993
"EVX1-AS",0
"KRT8P1",0
"F11",0.0164
"IKBKG",1.6665
"CT47A6",0
"CHGB",0.0396
"OR51R1P",0
"CLEC4GP1",0.1269
"ASH1L",6.3013
"RN7SL14P",0
"NRG2",0.2168
"CD28",1.1813
"PRKAG2-AS1",0.9021
"ZMYM1",3.9288
"MIR3922",0
"IMPDH2",33.6936
"WTAPP1",0.4352
"RN7SL734P",0
"MTG2",8.5894
"CSAG1",0.0253
"RAET1G",2.3597
"CNNM2",1.4791
"FAM104A",6.7934
"GNG5P5",0.3765
"NDN",3.3458
"PKMP4",1.3083
"RNA5SP19",0.1267
"SCAI",0.9239
"CD96",0.4384
"RNU6-862P",0
"OR5M3",0
"EDAR",0.0187
"RNA5SP88",0
"SVIL",10.6917
"ENO1P1",0
"CHEK2P1",0
"TRDD1",13.805
"RNU6-1320P",0
"SCUBE1",0.6632
"CD300LB",0.2182
"SNORA16B",0.3068
"TPM1-AS",0.1029
"GATA3",0.1655
"C1orf216",19.8725
"MTRNR2L13",0.0382
"CNTN2",0.3604
"BRSK1",1.9911
"IPO4",1.1277
"LNX2",4.4754
"TMEM203",18.3624
"DNMT1",19.373
"DUSP26",0.7804
"PLA2G2C",0.0126
"PSME1",64.3433
"FSCN1",32.3363
"SLC25A25-AS1",0.4169
"HBM",0.0754
"ZBTB8OSP2",0.9587
"GTF2IRD2",0.7882
"RNU6-175P",0
"USP40",3.2948
"PSMD10P1",0.4257
"HINFP",3.2225
"RPL6P25",0.1445
"RGS12",6.4242
"UBE2V2P1",0.0347
"TRIM52",2.4867
"ZNF33BP1",0
"CAVIN3",18.0159
"CCL26",0.176
"DCAF5",17.7243
"SNORD102",0
"HERC2P11",0
"CRB1",0.0499
"OR14I1",0
"ZYG11AP1",0.066
"ZNF684",2.4894
"FAM135A",1.1877
"NDUFB3",44.156
"HELQ",5.577
"PHF5A",36.0048
"RN7SL75P",0.0983
"CHST11",4.2912
"RDH5",0.2407
"MIR548A1",0
"HSPA7",1.9128
"RNU6-945P",1.2902
"SMU1",10.9498
"MIR1470",0
"OR2M4",0.0147
"EIF4EBP2P3",0.2067
"RPL21",148.8536
"RNU6-1080P",0
"MCUB",9.7982
"OR10J8P",0.0743
"FAM171B",6.7272
"RN7SL711P",0.0462
"ASS1P9",0.0782
"MIR6747",0
"SFRP2",0.1427
"PRPH",3.108
"LPCAT2BP",0.036
"ALOX12P2",0.0903
"MIR887",0.1211
"RNA5SP127",0
"NAP1L1P1",1.7922
"LRP2",0.0382
"DLG4",4.1876
"EIF4G3",10.6364
"PLA2G12AP2",0
"MIR578",0.1438
"CACUL1",7.687
"RRAS2",2.6347
"RPSAP24",0
"ZNF812P",0.1669
"HSD17B7P1",0
"PPIAP6",5.7821
"TMEM169",2.5
"SLC66A3",11.3414
